Waypoints
10.7731090103762,106.659886837006
10.7730299623064,106.659935116768
10.7729930732001,106.659862697124
10.7730747562152,106.659822463989
10.7731090103762,106.659886837006
Positions
10.773109006600025,106.659888106063,1.388,-15.832644969216155,
10.773108546617143,106.65988971329219,1.83,-36.70709763035849,
10.773107550570229,106.65989104926417,1.83,-57.29825662631849,
10.773106153578425,106.65989194559853,1.83,-62.8206081453202,
10.773104677781692,106.65989270180685,1.83,-64.49835336805857,
10.773103180726114,106.65989341399167,1.83,-64.77672750547991,
10.773101680266914,106.6598941188119,1.83,-64.55419612785,
10.773100182525722,106.6598948295207,1.83,-64.17223789060445,
10.773098689502433,106.65989555031167,1.83,-63.757030938048054,
10.77309720168299,106.65989628202607,1.83,-63.35323505965088,
10.773095718999318,106.65989702432687,1.83,-63.09847575814838,
10.773094239593766,106.65989777328775,1.83,-62.776458837897806,
10.773092764373615,106.65989853064596,1.83,-62.44874220757461,
10.77309129346079,106.65989929652542,1.83,-62.137122980162346,
10.773089826688347,106.6599000704844,1.83,-61.84819047576563,
10.773088363793624,106.65990085191422,1.83,-61.58287778928592,
10.77308690449239,106.65990164018665,1.83,-61.41816119797095,
10.77308544743788,106.65990243269879,1.83,-61.213208490471644,
10.77308399319573,106.65990323047707,1.83,-61.00566052605156,
10.773082541820516,106.65990403357776,1.83,-60.808801426163136,
10.77308109318218,106.65990484171706,1.83,-60.62657251191848,
10.77307964709258,106.65990565451203,1.83,-60.51285329753219,
10.773078202600907,106.65990647020818,1.83,-60.371828807437254,
10.773076760098759,106.6599072894976,1.83,-60.22907908637438,
10.77307531961937,106.65990811241925,1.83,-60.09373004310618,
10.773073881066134,106.65990893878008,1.83,-59.9685153428107,
10.77307244430197,106.65990976831846,1.83,-59.853765060811185,
10.773071009183402,106.65991060076534,1.83,-59.78240587166826,
10.773069575091066,106.65991143501934,1.83,-59.694099728356136,
10.773068142271768,106.65991227150766,1.83,-59.604790478766766,
10.773066710743429,106.65991311025371,1.83,-59.520150389106334,
10.773065280441761,106.65991395113767,1.83,-59.44186819548335,
10.773063851277406,106.65991479399717,1.83,-59.37013843860721,
10.773062423157509,106.65991563866558,1.83,-59.32556227901955,
10.773060995687809,106.65991648445741,1.83,-59.27035706110977,
10.773059569024545,106.65991733163983,1.83,-59.21452443641143,
10.773058143178229,106.6599181802279,1.83,-59.16161408871017,
10.773056718107354,106.65991903014728,1.83,-59.11267928316675,
10.773055293754735,106.6599198812973,1.83,-59.067839294206735,
10.773053870061181,106.65992073357435,1.83,-59.03999180301839,
10.773052446777372,106.65992158655118,1.83,-59.00547036561047,
10.773051024001978,106.6599224403951,1.83,-58.970553671360086,
10.773049601741342,106.65992329511579,1.83,-58.93746457089913,
10.773048179969008,106.65992415066704,1.83,-58.906860662788525,
10.773046758648723,106.6599250069862,1.83,-58.88775280623283,
10.773045337610885,106.65992586378468,1.83,-58.86410830448034,
10.773043916922779,106.65992672117622,1.83,-58.84018918626379,
10.773042496588698,106.65992757916743,1.83,-58.817519889019884,
10.773041076590387,106.65992843772698,1.83,-58.79655700482067,
10.773039656902759,106.65992929681188,1.83,-58.7773543607769,
10.7730382374999,106.65993015637791,1.83,-63.27331695344498,
10.773036755841385,106.65993090076933,1.83,-70.96909967257048,
10.773035188964185,106.65993143778776,1.83,-79.82365216723812,
10.77303355902786,106.6599317244814,1.83,-92.67192923381128,
10.77303190686553,106.65993163742931,1.83,-102.99975345061264,
10.77303029690272,106.6599312522223,1.83,-112.70571655547252,
REACHED WAYPOINT
10.773028774198183,106.65993059801824,1.83,-125.84479949310564,
10.773027438396328,106.65992961087278,1.83,-136.23711235765617,
10.773026300575124,106.65992839622129,1.83,-145.77070523012458,
10.773025377386137,106.65992700775178,1.83,-150.80742281339525,
10.773024578291807,106.65992554267211,1.83,-152.61913128611775,
10.773023825395029,106.6599240527744,1.83,-153.23108060391561,
10.773023088274996,106.65992255482907,1.83,-153.3972869556458,
10.77302235545454,106.65992105472752,1.83,-153.40301702560177,
10.773021622782418,106.65991955455183,1.83,-153.37981744707142,
10.773020889509741,106.65991805467634,1.83,-153.3226771592713,
10.773020154758415,106.65991655554119,1.83,-153.25681337620773,
10.773019418303617,106.65991505726126,1.83,-153.19162165360683,
10.773018680163682,106.65991355982975,1.83,-153.13032343180436,
10.773017940440123,106.65991206319781,1.83,-153.07378709639676,
10.773017199256715,106.65991056730478,1.83,-153.038591484603,
10.77301645716487,106.65990907187255,1.83,-152.99491899483786,
10.773015713946176,106.65990757701282,1.83,-152.95072745497484,
10.773014969587676,106.65990608273327,1.83,-152.90884034463667,
10.773014224149227,106.65990458900448,1.83,-152.8700960081411,
10.7730134777122,106.65990309578586,1.83,-152.83459055190627,
10.77301273036038,106.65990160303538,1.83,-152.81254198597767,
10.773011982440616,106.65990011057582,1.83,-152.78520206482744,
